pid,timestamp,UNLOCK_STATE#unlock_count#weekdays_morning,UNLOCK_STATE#total_duration#weekdays_morning,UNLOCK_STATE#unlock_count#weekdays_afternoon,UNLOCK_STATE#total_duration#weekdays_afternoon,UNLOCK_STATE#unlock_count#weekdays_evening,UNLOCK_STATE#total_duration#weekdays_evening,UNLOCK_STATE#unlock_count#weekdays_night,UNLOCK_STATE#total_duration#weekdays_night,UNLOCK_STATE#unlock_count#weekends_morning,UNLOCK_STATE#total_duration#weekends_morning,UNLOCK_STATE#unlock_count#weekends_afternoon,UNLOCK_STATE#total_duration#weekends_afternoon,UNLOCK_STATE#unlock_count#weekends_evening,UNLOCK_STATE#total_duration#weekends_evening,UNLOCK_STATE#unlock_count#weekends_night,UNLOCK_STATE#total_duration#weekends_night
694,2021-11-25,,,18.0,2510.531,,,,,,,,,,,,
694,2021-11-25,,,,,35.0,6781.957,,,,,,,,,,
694,2021-11-25,,,,,,,6.0,453.74499999999995,,,,,,,,
694,2021-11-26,1.0,32984.139,,,,,,,,,,,,,,
694,2021-11-26,,,,,8.0,3026.045,,,,,,,,,,
694,2021-11-26,,,,,,,0.0,0.0,,,,,,,,
694,2021-11-27,,,,,,,,,18.0,1645.576,,,,,,
694,2021-11-27,,,,,,,,,,,8.0,152.02599999999998,,,,
694,2021-11-27,,,,,,,,,,,,,2.0,3921.1079999999997,,
694,2021-11-27,,,,,,,,,,,,,,,4.0,841.3890000000001
694,2021-11-28,,,,,,,,,3.0,126.023,,,,,,
694,2021-11-28,,,,,,,,,,,10.0,1134.522,,,,
694,2021-11-28,,,,,,,,,,,,,5.0,69538.90800000001,,
694,2021-11-28,,,,,,,,,,,,,,,1.0,1380.699
694,2021-11-29,,,6.0,596.498,,,,,,,,,,,,
694,2021-11-29,,,,,24.0,745.817,,,,,,,,,,
694,2021-11-30,6.0,19180.949999999997,,,,,,,,,,,,,,
694,2021-11-30,,,16.0,608.3290000000001,,,,,,,,,,,,
694,2021-11-30,,,,,14.0,724.675,,,,,,,,,,
694,2021-11-30,,,,,,,1.0,1295.184,,,,,,,,
694,2021-12-01,10.0,881.883,,,,,,,,,,,,,,
694,2021-12-01,,,7.0,86592.104,,,,,,,,,,,,
694,2021-12-01,,,,,,,5.0,843.6720000000001,,,,,,,,
694,2021-12-03,,,15.0,642.505,,,,,,,,,,,,
694,2021-12-03,,,,,10.0,5332.166,,,,,,,,,,
694,2021-12-04,,,,,,,,,2.0,1008.3789999999999,,,,,,
694,2021-12-04,,,,,,,,,,,1.0,1289.298,,,,
694,2021-12-04,,,,,,,,,,,,,3.0,452.013,,
694,2021-12-05,,,,,,,,,2.0,430.357,,,,,,
694,2021-12-05,,,,,,,,,,,12.0,2415.1940000000004,,,,
694,2021-12-05,,,,,,,,,,,,,5.0,479.609,,
694,2021-12-05,,,,,,,,,,,,,,,3.0,2487.371
694,2021-12-06,26.0,4082.809,,,,,,,,,,,,,,
694,2021-12-06,,,28.0,2200.476,,,,,,,,,,,,
694,2021-12-06,,,,,15.0,2635.554,,,,,,,,,,
694,2021-12-06,,,,,,,2.0,2182.744,,,,,,,,
694,2021-12-07,40.0,4604.558,,,,,,,,,,,,,,
694,2021-12-07,,,38.0,2137.9329999999995,,,,,,,,,,,,
694,2021-12-07,,,,,,,2.0,1619.7469999999998,,,,,,,,
694,2021-12-08,,,3.0,3328.676,,,,,,,,,,,,
694,2021-12-08,,,,,44.0,8115.071000000001,,,,,,,,,,
694,2021-12-09,18.0,1620.861,,,,,,,,,,,,,,
694,2021-12-09,,,25.0,1781.4980000000003,,,,,,,,,,,,
694,2021-12-09,,,,,27.0,5305.281,,,,,,,,,,
694,2021-12-09,,,,,,,5.0,1155.099,,,,,,,,
694,2021-12-10,21.0,3258.22,,,,,,,,,,,,,,
694,2021-12-10,,,30.0,1928.5300000000002,,,,,,,,,,,,
694,2021-12-10,,,,,8.0,1538.76,,,,,,,,,,
694,2021-12-10,,,,,,,3.0,216.891,,,,,,,,
694,2021-12-11,,,,,,,,,,,1.0,376.85,,,,
694,2021-12-11,,,,,,,,,,,,,1.0,723.053,,
694,2021-12-11,,,,,,,,,,,,,,,1.0,4253.182
694,2021-12-12,,,,,,,,,2.0,184.167,,,,,,
694,2021-12-12,,,,,,,,,,,1.0,466.029,,,,
694,2021-12-12,,,,,,,,,,,,,1.0,14.074,,
694,2021-12-12,,,,,,,,,,,,,,,2.0,4107.009
694,2021-12-13,,,2.0,69.70599999999999,,,,,,,,,,,,
694,2021-12-13,,,,,20.0,8243.122,,,,,,,,,,
694,2021-12-13,,,,,,,1.0,4.054,,,,,,,,
694,2021-12-14,24.0,2403.362,,,,,,,,,,,,,,
694,2021-12-14,,,29.0,9903.091,,,,,,,,,,,,
694,2021-12-14,,,,,30.0,7446.034,,,,,,,,,,
694,2021-12-14,,,,,,,3.0,1715.784,,,,,,,,
694,2021-12-15,20.0,3242.04,,,,,,,,,,,,,,
694,2021-12-15,,,18.0,993.836,,,,,,,,,,,,
694,2021-12-15,,,,,16.0,5821.65,,,,,,,,,,
694,2021-12-15,,,,,,,1.0,1365.857,,,,,,,,
694,2021-12-16,24.0,2522.838,,,,,,,,,,,,,,
694,2021-12-16,,,34.0,1612.8329999999999,,,,,,,,,,,,
694,2021-12-16,,,,,12.0,5558.650000000001,,,,,,,,,,
694,2021-12-16,,,,,,,1.0,1059.17,,,,,,,,
694,2021-12-17,1.0,2505.451,,,,,,,,,,,,,,
694,2021-12-17,,,13.0,5067.602999999999,,,,,,,,,,,,
694,2021-12-17,,,,,5.0,133.29200000000003,,,,,,,,,,
694,2021-12-18,,,,,,,,,,,18.0,2459.312,,,,
694,2021-12-18,,,,,,,,,,,,,8.0,908.195,,
694,2021-12-18,,,,,,,,,,,,,,,1.0,1216.793
694,2021-12-19,,,,,,,,,0.0,0.0,,,,,,
694,2021-12-19,,,,,,,,,,,18.0,4340.666000000001,,,,
694,2021-12-19,,,,,,,,,,,,,1.0,24.503,,
694,2021-12-19,,,,,,,,,,,,,,,2.0,22979.127999999997
694,2021-12-20,36.0,5878.692,,,,,,,,,,,,,,
694,2021-12-20,,,50.0,7425.017999999999,,,,,,,,,,,,
694,2021-12-20,,,,,19.0,6647.6849999999995,,,,,,,,,,
694,2021-12-21,36.0,5971.13,,,,,,,,,,,,,,
694,2021-12-21,,,20.0,11994.603000000001,,,,,,,,,,,,
694,2021-12-21,,,,,19.0,5367.964999999999,,,,,,,,,,
694,2021-12-21,,,,,,,1.0,2321.152,,,,,,,,
694,2021-12-22,13.0,3869.2850000000003,,,,,,,,,,,,,,
694,2021-12-22,,,,,,,3.0,113.35100000000001,,,,,,,,
694,2021-12-23,,,,,9.0,7104.181,,,,,,,,,,
694,2021-12-24,16.0,2084.928,,,,,,,,,,,,,,
694,2021-12-24,,,31.0,2292.884,,,,,,,,,,,,
694,2021-12-24,,,,,8.0,2059.1279999999997,,,,,,,,,,
694,2021-12-24,,,,,,,3.0,1753.3919999999998,,,,,,,,
694,2021-12-25,,,,,,,,,,,8.0,788.481,,,,
694,2021-12-25,,,,,,,,,,,,,8.0,1690.92,,
694,2021-12-26,,,,,,,,,,,1.0,2950.801,,,,
694,2021-12-26,,,,,,,,,,,,,,,1.0,39.295
694,2021-12-27,21.0,4360.696,,,,,,,,,,,,,,
694,2021-12-27,,,15.0,901.6160000000001,,,,,,,,,,,,
694,2021-12-27,,,,,4.0,3006.3430000000003,,,,,,,,,,
694,2021-12-27,,,,,,,1.0,3779.611,,,,,,,,
694,2021-12-28,17.0,3269.5730000000003,,,,,,,,,,,,,,
694,2021-12-28,,,15.0,1200.88,,,,,,,,,,,,
694,2021-12-28,,,,,6.0,4563.967,,,,,,,,,,
694,2021-12-28,,,,,,,1.0,1507.618,,,,,,,,
694,2021-12-29,22.0,2250.124,,,,,,,,,,,,,,
694,2021-12-29,,,36.0,2530.105,,,,,,,,,,,,
694,2021-12-29,,,,,29.0,10495.524,,,,,,,,,,
694,2021-12-29,,,,,,,3.0,5183.539000000001,,,,,,,,
694,2021-12-30,18.0,3658.0589999999997,,,,,,,,,,,,,,
694,2021-12-30,,,22.0,2922.616,,,,,,,,,,,,
694,2021-12-30,,,,,10.0,4918.014000000001,,,,,,,,,,
694,2021-12-30,,,,,,,4.0,2272.149,,,,,,,,
694,2021-12-31,,,6.0,5225.516,,,,,,,,,,,,
694,2021-12-31,,,,,35.0,4300.04,,,,,,,,,,
694,2022-01-01,,,,,,,,,1.0,2602.33,,,,,,
694,2022-01-01,,,,,,,,,,,30.0,4629.649999999999,,,,
694,2022-01-01,,,,,,,,,,,,,15.0,2308.436,,
694,2022-01-01,,,,,,,,,,,,,,,13.0,2487.7499999999995
694,2022-01-02,,,,,,,,,1.0,19633.211,,,,,,
694,2022-01-02,,,,,,,,,,,4.0,247.047,,,,
694,2022-01-02,,,,,,,,,,,,,11.0,7365.396000000001,,
694,2022-01-02,,,,,,,,,,,,,,,3.0,3268.143
694,2022-01-03,21.0,20385.77,,,,,,,,,,,,,,
694,2022-01-03,,,6.0,73641.69200000001,,,,,,,,,,,,
694,2022-01-03,,,,,,,0.0,0.0,,,,,,,,
694,2022-01-04,,,44.0,2831.431,,,,,,,,,,,,
694,2022-01-04,,,,,20.0,4973.953999999999,,,,,,,,,,
694,2022-01-05,7.0,591.77,,,,,,,,,,,,,,
694,2022-01-05,,,13.0,784.048,,,,,,,,,,,,
694,2022-01-05,,,,,2.0,72408.955,,,,,,,,,,
694,2022-01-05,,,,,,,1.0,1164.412,,,,,,,,
694,2022-01-06,,,14.0,519.4050000000001,,,,,,,,,,,,
694,2022-01-06,,,,,10.0,4876.716,,,,,,,,,,
694,2022-01-07,,,31.0,4162.840999999999,,,,,,,,,,,,
694,2022-01-07,,,,,7.0,4469.572999999999,,,,,,,,,,
694,2022-01-08,,,,,,,,,3.0,4289.541,,,,,,
694,2022-01-08,,,,,,,,,,,4.0,330.299,,,,
694,2022-01-08,,,,,,,,,,,,,23.0,5067.352,,
694,2022-01-08,,,,,,,,,,,,,,,1.0,761.575
694,2022-01-09,,,,,,,,,2.0,2128.582,,,,,,
694,2022-01-09,,,,,,,,,,,6.0,4978.53,,,,
694,2022-01-09,,,,,,,,,,,,,2.0,754.365,,
694,2022-01-09,,,,,,,,,,,,,,,5.0,3263.4139999999998
694,2022-01-10,10.0,7582.536,,,,,,,,,,,,,,
694,2022-01-10,,,21.0,3612.3249999999994,,,,,,,,,,,,
694,2022-01-10,,,,,17.0,3159.0860000000002,,,,,,,,,,
694,2022-01-11,21.0,4947.812,,,,,,,,,,,,,,
694,2022-01-11,,,32.0,1949.855,,,,,,,,,,,,
694,2022-01-11,,,,,22.0,4115.247,,,,,,,,,,
694,2022-01-11,,,,,,,3.0,4049.5960000000005,,,,,,,,
694,2022-01-12,16.0,5325.142,,,,,,,,,,,,,,
694,2022-01-12,,,17.0,5860.016,,,,,,,,,,,,
694,2022-01-12,,,,,35.0,5279.86,,,,,,,,,,
694,2022-01-12,,,,,,,1.0,1644.925,,,,,,,,
694,2022-01-13,38.0,3861.554,,,,,,,,,,,,,,
694,2022-01-13,,,41.0,90651.967,,,,,,,,,,,,
694,2022-01-13,,,,,,,6.0,2641.779,,,,,,,,
694,2022-01-14,,,,,12.0,1837.7329999999997,,,,,,,,,,
694,2022-01-15,,,,,,,,,17.0,792.6200000000001,,,,,,
694,2022-01-15,,,,,,,,,,,25.0,1711.845,,,,
694,2022-01-15,,,,,,,,,,,,,28.0,2679.371,,
694,2022-01-15,,,,,,,,,,,,,,,4.0,842.675
694,2022-01-16,,,,,,,,,2.0,1939.6799999999998,,,,,,
694,2022-01-16,,,,,,,,,,,31.0,3153.298,,,,
694,2022-01-16,,,,,,,,,,,,,64.0,4341.111,,
694,2022-01-16,,,,,,,,,,,,,,,2.0,2830.639
694,2022-01-17,75.0,3625.42,,,,,,,,,,,,,,
694,2022-01-17,,,51.0,5012.565,,,,,,,,,,,,
694,2022-01-17,,,,,34.0,8342.034,,,,,,,,,,
694,2022-01-17,,,,,,,14.0,2187.029,,,,,,,,
694,2022-01-18,12.0,21873.892,,,,,,,,,,,,,,
694,2022-01-18,,,40.0,3694.789,,,,,,,,,,,,
694,2022-01-18,,,,,24.0,2808.5420000000004,,,,,,,,,,
694,2022-01-18,,,,,,,3.0,88.039,,,,,,,,
694,2022-01-19,28.0,790.3209999999999,,,,,,,,,,,,,,
694,2022-01-19,,,20.0,1521.3289999999997,,,,,,,,,,,,
694,2022-01-19,,,,,19.0,2414.555,,,,,,,,,,
694,2022-01-19,,,,,,,3.0,1426.053,,,,,,,,
694,2022-01-20,56.0,2639.16,,,,,,,,,,,,,,
694,2022-01-20,,,30.0,4695.057000000001,,,,,,,,,,,,
694,2022-01-20,,,,,17.0,3535.6000000000004,,,,,,,,,,
694,2022-01-20,,,,,,,2.0,339.832,,,,,,,,
694,2022-01-21,7.0,6056.905,,,,,,,,,,,,,,
694,2022-01-21,,,24.0,5957.473999999999,,,,,,,,,,,,
694,2022-01-21,,,,,29.0,1887.6909999999998,,,,,,,,,,
694,2022-01-21,,,,,,,2.0,1464.903,,,,,,,,
694,2022-01-22,,,,,,,,,6.0,313.508,,,,,,
694,2022-01-22,,,,,,,,,,,5.0,984.0219999999999,,,,
694,2022-01-22,,,,,,,,,,,,,,,2.0,1354.374
694,2022-01-23,,,,,,,,,2.0,3039.374,,,,,,
694,2022-01-23,,,,,,,,,,,2.0,659.172,,,,
694,2022-01-23,,,,,,,,,,,,,6.0,3722.8550000000005,,
694,2022-01-23,,,,,,,,,,,,,,,2.0,4639.59
694,2022-01-24,31.0,2381.107,,,,,,,,,,,,,,
694,2022-01-24,,,38.0,2424.0109999999995,,,,,,,,,,,,
694,2022-01-24,,,,,10.0,2030.8780000000002,,,,,,,,,,
694,2022-01-24,,,,,,,3.0,166.17000000000002,,,,,,,,
694,2022-01-25,26.0,5081.438,,,,,,,,,,,,,,
694,2022-01-25,,,38.0,1810.144,,,,,,,,,,,,
694,2022-01-25,,,,,19.0,6145.631,,,,,,,,,,
694,2022-01-25,,,,,,,5.0,374.358,,,,,,,,
694,2022-01-26,,,,,1.0,258.808,,,,,,,,,,
694,2022-01-26,,,,,,,1.0,77038.627,,,,,,,,
694,2022-01-27,20.0,2326.176,,,,,,,,,,,,,,
694,2022-01-27,,,31.0,2356.3,,,,,,,,,,,,
694,2022-01-27,,,,,27.0,4865.617,,,,,,,,,,
694,2022-01-27,,,,,,,1.0,43.281,,,,,,,,
694,2022-01-28,2.0,87328.358,,,,,,,,,,,,,,
694,2022-01-28,,,,,,,11.0,1535.587,,,,,,,,
694,2022-01-30,,,,,,,,,,,,,13.0,1850.752,,
694,2022-01-31,9.0,1817.9859999999996,,,,,,,,,,,,,,
694,2022-01-31,,,16.0,2810.7119999999995,,,,,,,,,,,,
694,2022-01-31,,,,,24.0,4277.751,,,,,,,,,,
694,2022-01-31,,,,,,,1.0,1155.071,,,,,,,,
694,2022-02-01,,,2.0,224.10500000000002,,,,,,,,,,,,
694,2022-02-01,,,,,5.0,4025.59,,,,,,,,,,
694,2022-02-01,,,,,,,1.0,99.561,,,,,,,,
694,2022-02-02,2.0,10361.974,,,,,,,,,,,,,,
694,2022-02-02,,,8.0,12741.901,,,,,,,,,,,,
694,2022-02-02,,,,,0.0,0.0,,,,,,,,,,
694,2022-02-03,,,28.0,2620.9960000000005,,,,,,,,,,,,
694,2022-02-03,,,,,25.0,4316.477000000001,,,,,,,,,,
694,2022-02-04,14.0,3295.157,,,,,,,,,,,,,,
694,2022-02-04,,,41.0,3923.884,,,,,,,,,,,,
694,2022-02-04,,,,,9.0,2262.725,,,,,,,,,,
694,2022-02-04,,,,,,,1.0,1096.224,,,,,,,,
694,2022-02-05,,,,,,,,,11.0,4312.523,,,,,,
694,2022-02-05,,,,,,,,,,,7.0,568.9830000000001,,,,
694,2022-02-05,,,,,,,,,,,,,3.0,778.5809999999999,,
694,2022-02-05,,,,,,,,,,,,,,,1.0,952.559
694,2022-02-06,,,,,,,,,1.0,1740.733,,,,,,
694,2022-02-06,,,,,,,,,,,8.0,472.457,,,,
694,2022-02-06,,,,,,,,,,,,,6.0,3859.202,,
694,2022-02-06,,,,,,,,,,,,,,,4.0,7840.91
694,2022-02-07,8.0,1827.471,,,,,,,,,,,,,,
694,2022-02-07,,,,,,,0.0,0.0,,,,,,,,
694,2022-02-09,,,,,6.0,7928.4400000000005,,,,,,,,,,
694,2022-02-10,27.0,1500.719,,,,,,,,,,,,,,
694,2022-02-10,,,32.0,1988.655,,,,,,,,,,,,
694,2022-02-10,,,,,15.0,4300.735999999999,,,,,,,,,,
694,2022-02-10,,,,,,,4.0,170.875,,,,,,,,
694,2022-02-11,1.0,185.128,,,,,,,,,,,,,,
694,2022-02-11,,,,,,,1.0,6.081,,,,,,,,
694,2022-02-12,,,,,,,,,9.0,2673.253,,,,,,
694,2022-02-12,,,,,,,,,,,12.0,1158.137,,,,
698,2021-10-30,,,,,,,,,,,,,14.0,5136.324000000001,,
698,2021-10-31,,,,,,,,,9.0,1925.275,,,,,,
698,2021-10-31,,,,,,,,,,,29.0,6261.323999999999,,,,
698,2021-10-31,,,,,,,,,,,,,21.0,2721.368,,
698,2021-11-01,27.0,5789.451,,,,,,,,,,,,,,
698,2021-11-01,,,23.0,13513.106,,,,,,,,,,,,
698,2021-11-01,,,,,19.0,5811.943,,,,,,,,,,
698,2021-11-01,,,,,,,1.0,611.706,,,,,,,,
698,2021-11-02,8.0,1356.86,,,,,,,,,,,,,,
698,2021-11-02,,,32.0,5944.0289999999995,,,,,,,,,,,,
698,2021-11-02,,,,,9.0,2770.71,,,,,,,,,,
698,2021-11-03,10.0,1524.214,,,,,,,,,,,,,,
698,2021-11-03,,,24.0,4406.317999999999,,,,,,,,,,,,
698,2021-11-03,,,,,8.0,2623.0950000000003,,,,,,,,,,
698,2021-11-03,,,,,,,2.0,570.3199999999999,,,,,,,,
698,2021-11-04,29.0,4408.483,,,,,,,,,,,,,,
698,2021-11-04,,,5.0,17494.153000000002,,,,,,,,,,,,
698,2021-11-04,,,,,11.0,69358.844,,,,,,,,,,
698,2021-11-04,,,,,,,1.0,11.048,,,,,,,,
698,2021-11-05,,,,,22.0,4973.371,,,,,,,,,,
698,2021-11-06,,,,,,,,,14.0,14487.045999999998,,,,,,
698,2021-11-06,,,,,,,,,,,10.0,4315.386,,,,
698,2021-11-06,,,,,,,,,,,,,13.0,4797.713,,
698,2021-11-07,,,,,,,,,,,5.0,282.827,,,,
698,2021-11-07,,,,,,,,,,,,,24.0,2727.812,,
698,2021-11-07,,,,,,,,,,,,,,,4.0,1248.464
698,2021-11-08,,,7.0,11450.927,,,,,,,,,,,,
698,2021-11-08,,,,,21.0,5831.02,,,,,,,,,,
698,2021-11-08,,,,,,,4.0,374.37,,,,,,,,
698,2021-11-09,30.0,4929.525,,,,,,,,,,,,,,
698,2021-11-09,,,23.0,8873.527000000002,,,,,,,,,,,,
698,2021-11-09,,,,,16.0,7580.762000000001,,,,,,,,,,
698,2021-11-09,,,,,,,7.0,2728.61,,,,,,,,
698,2021-11-10,14.0,3763.3639999999996,,,,,,,,,,,,,,
698,2021-11-10,,,15.0,1591.241,,,,,,,,,,,,
698,2021-11-10,,,,,18.0,3165.566,,,,,,,,,,
698,2021-11-10,,,,,,,2.0,100.78099999999999,,,,,,,,
698,2021-11-11,16.0,4699.67,,,,,,,,,,,,,,
698,2021-11-11,,,18.0,4509.857,,,,,,,,,,,,
698,2021-11-11,,,,,16.0,9765.866999999998,,,,,,,,,,
698,2021-11-12,16.0,17227.652000000002,,,,,,,,,,,,,,
698,2021-11-12,,,21.0,2842.029000000001,,,,,,,,,,,,
698,2021-11-12,,,,,12.0,3695.031,,,,,,,,,,
698,2021-11-12,,,,,,,2.0,43.004000000000005,,,,,,,,
698,2021-11-13,,,,,,,,,12.0,2159.9289999999996,,,,,,
698,2021-11-13,,,,,,,,,,,22.0,2230.3219999999997,,,,
698,2021-11-13,,,,,,,,,,,,,5.0,82352.395,,
698,2021-11-13,,,,,,,,,,,,,,,1.0,73.69
698,2021-11-14,,,,,,,,,,,2.0,616.15,,,,
698,2021-11-14,,,,,,,,,,,,,18.0,51136.25,,
698,2021-11-15,17.0,1748.812,,,,,,,,,,,,,,
698,2021-11-15,,,30.0,8979.791000000001,,,,,,,,,,,,
698,2021-11-15,,,,,14.0,4308.034,,,,,,,,,,
698,2021-11-16,24.0,3369.798,,,,,,,,,,,,,,
698,2021-11-16,,,33.0,2471.728,,,,,,,,,,,,
698,2021-11-16,,,,,,,3.0,305.878,,,,,,,,
698,2021-11-17,,,9.0,778.419,,,,,,,,,,,,
698,2021-11-17,,,,,20.0,3418.911,,,,,,,,,,
698,2021-11-18,29.0,6347.929999999999,,,,,,,,,,,,,,
698,2021-11-18,,,16.0,5535.5,,,,,,,,,,,,
698,2021-11-18,,,,,14.0,1998.0320000000002,,,,,,,,,,
698,2021-11-18,,,,,,,0.0,0.0,,,,,,,,
698,2021-11-19,,,15.0,3483.0179999999996,,,,,,,,,,,,
698,2021-11-19,,,,,27.0,2459.049,,,,,,,,,,
698,2021-11-20,,,,,,,,,25.0,4085.226,,,,,,
698,2021-11-20,,,,,,,,,,,22.0,3934.767,,,,
698,2021-11-20,,,,,,,,,,,,,15.0,7357.453999999999,,
698,2021-11-20,,,,,,,,,,,,,,,4.0,1292.978
698,2021-11-21,,,,,,,,,,,11.0,2699.9460000000004,,,,
698,2021-11-21,,,,,,,,,,,,,14.0,3963.6439999999993,,
698,2021-11-21,,,,,,,,,,,,,,,2.0,387.48
698,2021-11-22,15.0,32625.912,,,,,,,,,,,,,,
698,2021-11-22,,,,,20.0,4043.693,,,,,,,,,,
698,2021-11-22,,,,,,,3.0,438.549,,,,,,,,
698,2021-11-23,1.0,4.014,,,,,,,,,,,,,,
698,2021-11-23,,,12.0,4314.973,,,,,,,,,,,,
698,2021-11-23,,,,,14.0,66151.673,,,,,,,,,,
698,2021-11-23,,,,,,,6.0,1999.511,,,,,,,,
698,2021-11-24,,,9.0,836.756,,,,,,,,,,,,
698,2021-11-24,,,,,7.0,3090.475,,,,,,,,,,
698,2021-11-25,12.0,24641.251,,,,,,,,,,,,,,
698,2021-11-25,,,15.0,3409.3050000000003,,,,,,,,,,,,
698,2021-11-25,,,,,,,7.0,1488.317,,,,,,,,
698,2021-11-27,,,,,,,,,6.0,1388.0729999999999,,,,,,
698,2021-11-27,,,,,,,,,,,28.0,3671.956,,,,
698,2021-11-27,,,,,,,,,,,,,8.0,1820.0620000000001,,
698,2021-11-28,,,,,,,,,10.0,1404.1599999999999,,,,,,
698,2021-11-28,,,,,,,,,,,7.0,1297.116,,,,
698,2021-11-28,,,,,,,,,,,,,10.0,3527.915,,
698,2021-11-28,,,,,,,,,,,,,,,2.0,1522.9409999999998
698,2021-11-29,36.0,4425.8150000000005,,,,,,,,,,,,,,
698,2021-11-29,,,25.0,4710.5019999999995,,,,,,,,,,,,
698,2021-11-29,,,,,19.0,2267.167,,,,,,,,,,
698,2021-11-29,,,,,,,8.0,1125.6760000000002,,,,,,,,
698,2021-11-30,30.0,11409.072999999999,,,,,,,,,,,,,,
698,2021-11-30,,,24.0,1642.882,,,,,,,,,,,,
698,2021-11-30,,,,,2.0,423.22799999999995,,,,,,,,,,
698,2021-11-30,,,,,,,6.0,1467.27,,,,,,,,
698,2021-12-01,,,11.0,2977.162,,,,,,,,,,,,
698,2021-12-01,,,,,10.0,3686.093,,,,,,,,,,
698,2021-12-02,27.0,4102.761,,,,,,,,,,,,,,
698,2021-12-02,,,14.0,1913.6609999999998,,,,,,,,,,,,
698,2021-12-02,,,,,,,0.0,0.0,,,,,,,,
698,2021-12-03,1.0,156.747,,,,,,,,,,,,,,
698,2021-12-03,,,12.0,2778.237,,,,,,,,,,,,
698,2021-12-03,,,,,12.0,68555.37299999999,,,,,,,,,,
698,2021-12-04,,,,,,,,,,,8.0,718.453,,,,
698,2021-12-04,,,,,,,,,,,,,7.0,759.175,,
698,2021-12-05,,,,,,,,,15.0,4205.798000000001,,,,,,
698,2021-12-05,,,,,,,,,,,15.0,8777.377,,,,
698,2021-12-05,,,,,,,,,,,,,18.0,3404.3329999999996,,
698,2021-12-05,,,,,,,,,,,,,,,3.0,537.231
698,2021-12-06,17.0,14322.719,,,,,,,,,,,,,,
698,2021-12-06,,,24.0,10386.556,,,,,,,,,,,,
698,2021-12-06,,,,,9.0,70840.83200000001,,,,,,,,,,
698,2021-12-06,,,,,,,2.0,1911.768,,,,,,,,
698,2021-12-07,,,1.0,430.198,,,,,,,,,,,,
698,2021-12-07,,,,,18.0,1830.7790000000002,,,,,,,,,,
698,2021-12-08,17.0,1514.4490000000003,,,,,,,,,,,,,,
698,2021-12-08,,,22.0,3095.9159999999993,,,,,,,,,,,,
698,2021-12-08,,,,,16.0,1143.101,,,,,,,,,,
698,2021-12-08,,,,,,,2.0,345.948,,,,,,,,
698,2021-12-09,3.0,350.814,,,,,,,,,,,,,,
698,2021-12-09,,,22.0,3789.3590000000004,,,,,,,,,,,,
698,2021-12-09,,,,,28.0,3399.869,,,,,,,,,,
698,2021-12-09,,,,,,,4.0,1206.451,,,,,,,,
698,2021-12-10,15.0,4412.206999999999,,,,,,,,,,,,,,
698,2021-12-10,,,22.0,3968.176,,,,,,,,,,,,
698,2021-12-10,,,,,22.0,3409.8030000000003,,,,,,,,,,
698,2021-12-10,,,,,,,2.0,47.293,,,,,,,,
698,2021-12-11,,,,,,,,,28.0,1866.319,,,,,,
698,2021-12-11,,,,,,,,,,,15.0,1202.9,,,,
698,2021-12-11,,,,,,,,,,,,,14.0,47221.743,,
698,2021-12-11,,,,,,,,,,,,,,,7.0,473.96799999999996
698,2021-12-12,,,,,,,,,11.0,301.02700000000004,,,,,,
698,2021-12-12,,,,,,,,,,,10.0,973.2969999999999,,,,
698,2021-12-12,,,,,,,,,,,,,15.0,3793.23,,
698,2021-12-13,19.0,5334.25,,,,,,,,,,,,,,
698,2021-12-13,,,33.0,6891.127,,,,,,,,,,,,
698,2021-12-13,,,,,20.0,2001.754,,,,,,,,,,
698,2021-12-13,,,,,,,4.0,477.002,,,,,,,,
698,2021-12-14,,,11.0,5396.4439999999995,,,,,,,,,,,,
698,2021-12-15,8.0,829.7800000000001,,,,,,,,,,,,,,
698,2021-12-15,,,22.0,11226.703,,,,,,,,,,,,
698,2021-12-15,,,,,31.0,7445.133,,,,,,,,,,
698,2021-12-16,34.0,13370.090000000002,,,,,,,,,,,,,,
698,2021-12-16,,,33.0,9758.291000000001,,,,,,,,,,,,
698,2021-12-16,,,,,15.0,15124.942,,,,,,,,,,
698,2021-12-16,,,,,,,6.0,1047.216,,,,,,,,
698,2021-12-17,37.0,2629.856,,,,,,,,,,,,,,
698,2021-12-17,,,17.0,20972.071,,,,,,,,,,,,
698,2021-12-17,,,,,16.0,3217.397,,,,,,,,,,
698,2021-12-17,,,,,,,3.0,259.182,,,,,,,,
698,2021-12-18,,,,,,,,,51.0,4674.018000000001,,,,,,
698,2021-12-18,,,,,,,,,,,20.0,4499.361,,,,
698,2021-12-18,,,,,,,,,,,,,14.0,2688.827,,
698,2021-12-18,,,,,,,,,,,,,,,1.0,1004.427
698,2021-12-19,,,,,,,,,12.0,790.8580000000001,,,,,,
698,2021-12-19,,,,,,,,,,,12.0,4936.638999999999,,,,
698,2021-12-19,,,,,,,,,,,,,22.0,3559.5660000000003,,
698,2021-12-20,,,19.0,9515.208000000002,,,,,,,,,,,,
698,2021-12-20,,,,,40.0,5521.251,,,,,,,,,,
698,2021-12-21,18.0,3463.3879999999995,,,,,,,,,,,,,,
698,2021-12-21,,,13.0,4837.638,,,,,,,,,,,,
698,2021-12-21,,,,,13.0,1381.046,,,,,,,,,,
